payment_id,account_id,event_at_parsed,amount,payment_status,call_id,call_event_at,agent_id,campaign_id,vendor_id,call_status,hours_since_prior_call
PAYMENT0016280,ACC0024027,2026-06-22 00:03:52,50361.45,SUCCESS,CALL0047254,2026-03-25 00:30:59,AGT0000638,CMP0000107,VND0000003,ANSWERED,2135.5480555555555
PAYMENT0001872,ACC0016476,2026-06-22 00:07:20,75945.62,SUCCESS,CALL0084631,2026-05-24 02:41:08,AGT0000989,CMP0000119,VND0000014,NO_ANSWER,693.4366666666666
PAYMENT0016936,ACC0007500,2026-06-22 00:10:21,99059.75,SUCCESS,CALL0023246,2026-05-30 07:17:43,AGT0000236,CMP0000077,VND0000009,VOICEMAIL,544.8772222222223
PAYMENT0017076,ACC0000003,2026-06-22 00:35:27,47415.92,SUCCESS,CALL0009747,2026-05-13 03:35:41,AGT0000121,CMP0000038,VND0000011,NO_ANSWER,956.9961111111111
PAYMENT0003846,ACC0025913,2026-06-22 00:50:56,140948.38,SUCCESS,CALL0057775,2026-02-14 10:33:36,AGT0000477,CMP0000053,VND0000014,NO_ANSWER,3062.288888888889
PAYMENT0014795,ACC0009994,2026-06-22 01:13:28,20418.23,SUCCESS,CALL0033576,2026-03-22 16:34:05,AGT0000382,CMP0000001,VND0000015,BUSY,2192.656388888889
PAYMENT0023594,ACC0011156,2026-06-22 01:21:12,105515.5,SUCCESS,CALL0022838,2026-06-11 09:25:43,AGT0000260,CMP0000067,VND0000003,BUSY,255.92472222222221
PAYMENT0014159,ACC0016545,2026-06-22 01:23:34,32059.24,FAILED,CALL0039855,2026-04-01 08:24:59,AGT0000134,CMP0000004,VND0000012,FAILED,1960.9763888888888
PAYMENT0018530,ACC0011872,2026-06-22 01:30:30,139075.67,PENDING,CALL0067137,2026-05-03 16:29:07,AGT0000943,CMP0000004,VND0000002,VOICEMAIL,1185.0230555555556
PAYMENT0017507,ACC0000187,2026-06-22 01:41:08,31690.94,SUCCESS,CALL0087352,2026-05-15 15:50:52,AGT0000474,CMP0000106,VND0000005,FAILED,897.8377777777778
PAYMENT0000289,ACC0015146,2026-06-22 01:42:24,108092.15,FAILED,,,,,,,
PAYMENT0012513,ACC0022008,2026-06-22 02:18:35,23048.25,SUCCESS,CALL0048116,2026-06-12 02:15:01,AGT0000865,CMP0000007,VND0000013,ANSWERED,240.05944444444444
PAYMENT0002130,ACC0011227,2026-06-22 02:22:23,63505.26,SUCCESS,CALL0072485,2026-01-04 15:40:40,AGT0000470,CMP0000100,VND0000012,NO_ANSWER,4042.695277777778
PAYMENT0013972,ACC0021055,2026-06-22 02:27:26,42739.7,SUCCESS,,,,,,,
PAYMENT0009133,ACC0021098,2026-06-22 02:42:49,73714.01,SUCCESS,CALL0034941,2026-05-24 05:24:55,AGT0000644,CMP0000048,VND0000005,NO_ANSWER,693.2983333333333
PAYMENT0013973,ACC0006513,2026-06-22 02:56:29,83343.97,SUCCESS,CALL0056921,2026-05-07 02:38:33,AGT0000750,CMP0000098,VND0000007,NO_ANSWER,1104.298888888889
PAYMENT0004754,ACC0014917,2026-06-22 03:15:00,36846.6,SUCCESS,CALL0008380,2026-04-26 11:56:27,AGT0000494,CMP0000047,VND0000005,NO_ANSWER,1359.3091666666667
PAYMENT0000172,ACC0010088,2026-06-22 03:17:00,111998.96,SUCCESS,CALL0011394,2026-05-11 07:55:35,AGT0000740,CMP0000078,VND0000011,FAILED,1003.3569444444445
PAYMENT0016969,ACC0027352,2026-06-22 03:24:00,98260.65,SUCCESS,CALL0021934,2026-06-02 13:06:36,AGT0000696,CMP0000063,VND0000006,VOICEMAIL,470.29
PAYMENT0001303,ACC0000526,2026-06-22 03:48:49,117953.5,SUCCESS,CALL0080613,2026-06-07 07:03:32,AGT0000622,CMP0000086,VND0000008,ANSWERED,356.7547222222222
PAYMENT0010317,ACC0008609,2026-06-22 03:55:52,29753.15,SUCCESS,CALL0003011,2026-05-08 10:57:11,AGT0000538,CMP0000111,VND0000013,ANSWERED,1072.9780555555556
PAYMENT0013177,ACC0019421,2026-06-22 04:32:41,133929.47,FAILED,CALL0076638,2026-05-11 01:51:46,AGT0000104,CMP0000045,VND0000005,FAILED,1010.6819444444444
PAYMENT0005638,ACC0015424,2026-06-22 04:36:58,128826.74,FAILED,CALL0002706,2026-05-21 23:38:14,AGT0000294,CMP0000038,VND0000014,FAILED,748.9788888888888
PAYMENT0003724,ACC0027817,2026-06-22 04:51:06,10945.18,FAILED,CALL0084782,2026-04-19 16:44:27,AGT0000437,CMP0000050,VND0000014,ANSWERED,1524.1108333333334
PAYMENT0017173,ACC0023542,2026-06-22 04:53:01,75538.37,SUCCESS,CALL0082628,2026-03-19 09:11:35,AGT0000408,CMP0000043,VND0000014,ANSWERED,2275.6905555555554
PAYMENT0022661,ACC0026328,2026-06-22 04:56:15,136140.17,SUCCESS,,,,,,,
PAYMENT0012847,ACC0009619,2026-06-22 06:05:43,29769.62,SUCCESS,CALL0033563,2026-06-06 10:49:41,AGT0000694,CMP0000101,VND0000006,NO_ANSWER,379.26722222222224
PAYMENT0020897,ACC0024239,2026-06-22 06:10:29,27231.91,SUCCESS,CALL0059834,2026-05-28 15:42:43,AGT0000343,CMP0000076,VND0000007,BUSY,590.4627777777778
PAYMENT0003695,ACC0004170,2026-06-22 06:28:04,98489.73,FAILED,,,,,,,
PAYMENT0021931,ACC0014428,2026-06-22 06:38:59,30314.67,SUCCESS,CALL0013796,2026-03-23 09:16:25,AGT0000065,CMP0000093,VND0000006,FAILED,2181.376111111111
PAYMENT0007476,ACC0011543,2026-06-22 06:46:53,95092.75,SUCCESS,CALL0034165,2026-03-21 14:08:41,AGT0000254,CMP0000056,VND0000008,BUSY,2224.6366666666668
PAYMENT0007809,ACC0024856,2026-06-22 07:24:48,125785.58,SUCCESS,CALL0058408,2026-05-05 01:10:10,AGT0000436,CMP0000117,VND0000002,VOICEMAIL,1158.243888888889
PAYMENT0005200,ACC0000658,2026-06-22 07:25:59,85916.04,SUCCESS,CALL0035719,2026-05-10 06:28:20,AGT0000271,CMP0000023,VND0000002,BUSY,1032.9608333333333
PAYMENT0008118,ACC0010727,2026-06-22 07:49:32,39483.13,SUCCESS,CALL0067735,2026-06-09 00:08:31,AGT0000114,CMP0000023,VND0000002,FAILED,319.68361111111113
PAYMENT0014264,ACC0019090,2026-06-22 07:53:24,67261.58,SUCCESS,CALL0034957,2026-06-18 22:30:01,AGT0000477,CMP0000021,VND0000013,ANSWERED,81.38972222222222
PAYMENT0024604,ACC0012175,2026-06-22 08:24:36,60587.47,SUCCESS,CALL0013542,2026-06-19 16:35:18,AGT0000661,CMP0000052,VND0000013,NO_ANSWER,63.821666666666665
PAYMENT0014470,ACC0024679,2026-06-22 08:38:15,62772.03,SUCCESS,CALL0044052,2026-06-19 21:18:42,AGT0000811,CMP0000014,VND0000002,NO_ANSWER,59.325833333333335
PAYMENT0018132,ACC0017907,2026-06-22 08:48:14,143083.56,PENDING,CALL0003441,2026-06-14 04:04:10,AGT0000943,CMP0000042,VND0000005,ANSWERED,196.73444444444445
PAYMENT0007568,ACC0015718,2026-06-22 09:02:45,9733.93,SUCCESS,CALL0037019,2026-04-15 07:01:29,AGT0000250,CMP0000048,VND0000003,ANSWERED,1634.0211111111112
PAYMENT0007568,ACC0015718,2026-06-22 09:02:45,9733.93,SUCCESS,CALL0037019,2026-04-15 07:01:29,AGT0000250,CMP0000048,VND0000003,ANSWERED,1634.0211111111112
PAYMENT0005770,ACC0000949,2026-06-22 09:03:02,121514.04,SUCCESS,,,,,,,
PAYMENT0000086,ACC0002722,2026-06-22 09:53:31,116051.79,SUCCESS,CALL0039095,2026-03-18 05:36:16,AGT0000013,CMP0000053,VND0000008,NO_ANSWER,2308.2875
PAYMENT0003664,ACC0000189,2026-06-22 09:53:51,23942.19,SUCCESS,CALL0008577,2026-05-29 08:10:15,AGT0000185,CMP0000016,VND0000010,BUSY,577.7266666666667
PAYMENT0000432,ACC0020288,2026-06-22 10:13:55,4302.01,SUCCESS,CALL0057278,2026-05-02 09:01:11,AGT0000322,CMP0000053,VND0000014,ANSWERED,1225.2122222222222
PAYMENT0023880,ACC0003972,2026-06-22 10:19:39,23718.46,SUCCESS,CALL0059192,2026-04-25 17:50:35,AGT0000627,CMP0000009,VND0000013,FAILED,1384.4844444444445
PAYMENT0016121,ACC0021314,2026-06-22 10:24:05,71896.12,PENDING,CALL0018554,2026-04-07 04:42:05,AGT0000847,CMP0000112,VND0000012,NO_ANSWER,1829.7
PAYMENT0012528,ACC0020885,2026-06-22 10:24:44,1087.79,SUCCESS,CALL0081571,2026-05-17 14:09:02,AGT0000555,CMP0000045,VND0000010,NO_ANSWER,860.2616666666667
PAYMENT0022483,ACC0005610,2026-06-22 10:27:48,8777.98,SUCCESS,CALL0086022,2026-03-23 02:58:14,AGT0000450,CMP0000009,VND0000013,VOICEMAIL,2191.492777777778
PAYMENT0006041,ACC0012075,2026-06-22 10:42:14,68412.0,SUCCESS,CALL0089719,2026-05-06 08:54:33,AGT0000894,CMP0000069,VND0000012,FAILED,1129.7947222222222
PAYMENT0008758,ACC0001769,2026-06-22 10:44:41,69081.49,FAILED,CALL0082801,2026-03-15 01:36:24,AGT0000715,CMP0000068,VND0000001,NO_ANSWER,2385.1380555555556
PAYMENT0007806,ACC0010887,2026-06-22 10:59:44,98029.58,PENDING,CALL0063987,2026-04-07 11:07:28,AGT0000513,CMP0000109,VND0000011,ANSWERED,1823.871111111111
PAYMENT0013445,ACC0019574,2026-06-22 11:12:06,131617.91,SUCCESS,CALL0002467,2026-06-17 11:40:04,AGT0000187,CMP0000086,VND0000014,FAILED,119.5338888888889
PAYMENT0000402,ACC0028893,2026-06-22 11:41:45,38772.61,SUCCESS,CALL0077512,2026-04-04 20:55:21,AGT0000076,CMP0000068,VND0000015,ANSWERED,1886.7733333333333
PAYMENT0007154,ACC0014791,2026-06-22 11:48:53,12739.36,SUCCESS,CALL0089841,2026-06-13 20:02:41,AGT0000994,CMP0000036,VND0000009,BUSY,207.77
PAYMENT0006160,ACC0026973,2026-06-22 11:53:00,18444.33,SUCCESS,CALL0033495,2026-06-21 19:12:20,AGT0000032,CMP0000022,VND0000006,FAILED,16.677777777777777
PAYMENT0000027,ACC0025045,2026-06-22 11:53:42,126430.03,SUCCESS,CALL0017640,2026-04-23 04:07:59,AGT0000918,CMP0000118,VND0000007,ANSWERED,1447.7619444444445
PAYMENT0013739,ACC0012375,2026-06-22 12:14:13,25685.91,SUCCESS,CALL0011922,2026-05-18 16:15:15,AGT0000495,CMP0000055,VND0000014,FAILED,835.9827777777778
PAYMENT0004074,ACC0018305,2026-06-22 12:22:54,78624.28,SUCCESS,CALL0027870,2026-06-05 00:12:30,AGT0000237,CMP0000037,VND0000013,ANSWERED,420.17333333333335
PAYMENT0003382,ACC0006283,2026-06-22 12:35:33,101764.84,SUCCESS,CALL0004256,2026-02-12 10:00:34,AGT0000953,CMP0000004,VND0000013,NO_ANSWER,3122.5830555555553
PAYMENT0000506,ACC0004377,2026-06-22 12:57:22,107397.65,SUCCESS,CALL0072948,2026-04-30 07:51:40,AGT0000365,CMP0000045,VND0000005,VOICEMAIL,1277.095
PAYMENT0021146,ACC0005040,2026-06-22 13:09:35,116368.61,SUCCESS,CALL0013198,2026-03-29 03:30:29,AGT0000337,CMP0000037,VND0000012,BUSY,2049.6516666666666
PAYMENT0004319,ACC0018575,2026-06-22 13:10:00,110392.18,SUCCESS,CALL0047391,2026-04-30 17:21:22,AGT0000811,CMP0000074,VND0000002,ANSWERED,1267.8105555555555
PAYMENT0009171,ACC0000578,2026-06-22 13:25:03,131681.78,SUCCESS,CALL0073771,2026-05-07 10:56:16,AGT0000111,CMP0000012,VND0000011,ANSWERED,1106.4797222222223
PAYMENT0018694,ACC0007873,2026-06-22 13:26:20,126527.84,SUCCESS,CALL0039959,2026-05-29 23:43:42,AGT0000005,CMP0000005,VND0000010,NO_ANSWER,565.7105555555555
PAYMENT0020249,ACC0007332,2026-06-22 13:48:02,72827.47,SUCCESS,CALL0068321,2026-05-28 07:59:20,AGT0000359,CMP0000051,VND0000006,BUSY,605.8116666666666
PAYMENT0011410,ACC0021996,2026-06-22 13:49:08,54707.23,SUCCESS,CALL0067724,2026-06-12 18:33:41,AGT0000783,CMP0000097,VND0000009,VOICEMAIL,235.2575
PAYMENT0004454,ACC0009232,2026-06-22 13:57:10,72449.65,SUCCESS,CALL0075969,2026-04-13 04:19:54,AGT0000496,CMP0000119,VND0000005,FAILED,1689.621111111111
PAYMENT0000688,ACC0005284,2026-06-22 13:59:40,146025.27,SUCCESS,CALL0015361,2026-01-01 04:36:27,AGT0000418,CMP0000008,VND0000003,BUSY,4137.386944444444
PAYMENT0013416,ACC0004629,2026-06-22 14:26:17,9730.3,SUCCESS,CALL0006696,2026-03-27 10:32:50,AGT0000856,CMP0000051,VND0000014,BUSY,2091.8908333333334
PAYMENT0005684,ACC0005242,2026-06-22 14:31:40,50379.62,PENDING,CALL0057642,2026-05-24 11:45:43,AGT0000074,CMP0000039,VND0000001,BUSY,698.7658333333334
PAYMENT0016229,ACC0015251,2026-06-22 14:34:13,130186.67,SUCCESS,CALL0048364,2026-06-17 04:01:34,AGT0000318,CMP0000009,VND0000004,VOICEMAIL,130.54416666666665
PAYMENT0000657,ACC0022086,2026-06-22 15:07:04,137870.97,PENDING,CALL0081037,2026-03-11 01:59:32,AGT0000078,CMP0000023,VND0000007,NO_ANSWER,2485.1255555555554
PAYMENT0019720,ACC0008962,2026-06-22 15:16:22,101176.21,FAILED,CALL0059337,2026-06-03 07:54:13,AGT0000170,CMP0000117,VND0000001,NO_ANSWER,463.3691666666667
PAYMENT0018380,ACC0009772,2026-06-22 15:17:15,37226.4,SUCCESS,CALL0050195,2026-06-14 18:10:03,AGT0000016,CMP0000036,VND0000002,FAILED,189.12
PAYMENT0001570,ACC0005324,2026-06-22 15:37:44,7434.97,SUCCESS,CALL0067289,2026-03-29 11:55:40,AGT0000895,CMP0000002,VND0000012,VOICEMAIL,2043.701111111111
PAYMENT0001570,ACC0005324,2026-06-22 15:37:44,7434.97,SUCCESS,CALL0067289,2026-03-29 11:55:40,AGT0000895,CMP0000002,VND0000012,VOICEMAIL,2043.701111111111
PAYMENT0015318,ACC0017329,2026-06-22 15:42:53,145437.53,SUCCESS,CALL0009140,2026-01-07 22:00:00,AGT0000219,CMP0000093,VND0000005,ANSWERED,3977.714722222222
PAYMENT0021442,ACC0013933,2026-06-22 16:05:56,65169.35,SUCCESS,,,,,,,
PAYMENT0001559,ACC0024483,2026-06-22 16:32:48,48967.81,SUCCESS,CALL0035359,2026-06-08 02:20:35,AGT0000498,CMP0000074,VND0000001,FAILED,350.2036111111111
PAYMENT0018515,ACC0020421,2026-06-22 17:00:29,15277.11,SUCCESS,CALL0009746,2026-06-20 07:03:08,AGT0000960,CMP0000016,VND0000008,BUSY,57.95583333333333
PAYMENT0004117,ACC0004947,2026-06-22 17:08:34,95459.24,SUCCESS,CALL0069773,2026-04-12 01:22:33,AGT0000548,CMP0000063,VND0000015,NO_ANSWER,1719.7669444444443
PAYMENT0005558,ACC0000419,2026-06-22 17:16:56,38293.6,SUCCESS,,,,,,,
PAYMENT0005277,ACC0022801,2026-06-22 17:34:11,130340.6,SUCCESS,CALL0055000,2026-05-31 15:42:07,AGT0000116,CMP0000002,VND0000012,FAILED,529.8677777777777
PAYMENT0014211,ACC0011886,2026-06-22 17:52:53,46539.05,SUCCESS,CALL0038069,2026-03-24 06:21:40,AGT0000707,CMP0000002,VND0000002,NO_ANSWER,2171.5202777777777
PAYMENT0022714,ACC0011731,2026-06-22 17:55:24,108971.05,FAILED,CALL0017871,2026-06-02 13:03:38,AGT0000243,CMP0000119,VND0000010,BUSY,484.86277777777775
PAYMENT0018133,ACC0014907,2026-06-22 18:02:02,31534.04,SUCCESS,CALL0048690,2026-01-13 16:31:41,AGT0000642,CMP0000031,VND0000004,BUSY,3841.505833333333
PAYMENT0014686,ACC0015725,2026-06-22 18:02:19,106995.02,FAILED,CALL0032774,2026-06-12 12:31:54,AGT0000905,CMP0000054,VND0000007,ANSWERED,245.50694444444446
PAYMENT0023494,ACC0027875,2026-06-22 18:08:06,80130.31,REVERSED,CALL0053587,2026-04-12 13:34:46,AGT0000708,CMP0000097,VND0000014,BUSY,1708.5555555555557
PAYMENT0009200,ACC0025063,2026-06-22 18:18:33,117145.23,FAILED,CALL0043084,2026-03-12 11:41:53,AGT0000895,CMP0000081,VND0000007,NO_ANSWER,2454.6111111111113
PAYMENT0007137,ACC0013505,2026-06-22 18:22:27,31509.6,SUCCESS,CALL0012483,2026-06-15 10:02:40,AGT0000086,CMP0000109,VND0000011,ANSWERED,176.32972222222222
PAYMENT0007137,ACC0013505,2026-06-22 18:22:27,31509.6,SUCCESS,CALL0012483,2026-06-15 10:02:40,AGT0000086,CMP0000109,VND0000011,ANSWERED,176.32972222222222
PAYMENT0006051,ACC0003571,2026-06-22 18:31:36,48312.45,SUCCESS,CALL0045618,2026-03-09 18:12:08,AGT0000724,CMP0000031,VND0000009,ANSWERED,2520.3244444444445
PAYMENT0016867,ACC0021422,2026-06-22 18:36:17,90490.6,SUCCESS,CALL0020564,2026-04-27 02:54:59,AGT0000122,CMP0000071,VND0000011,VOICEMAIL,1359.6883333333333
PAYMENT0018119,ACC0014106,2026-06-22 18:50:08,102210.71,SUCCESS,CALL0068350,2026-04-18 00:24:22,AGT0000081,CMP0000041,VND0000004,FAILED,1578.4294444444445
PAYMENT0015750,ACC0016122,2026-06-22 18:55:45,40348.08,SUCCESS,CALL0040022,2026-06-20 09:01:33,AGT0000591,CMP0000039,VND0000014,NO_ANSWER,57.903333333333336
PAYMENT0008441,ACC0002679,2026-06-22 18:57:08,31354.48,SUCCESS,CALL0002312,2026-04-30 16:17:32,AGT0000352,CMP0000004,VND0000001,VOICEMAIL,1274.66
PAYMENT0003665,ACC0003261,2026-06-22 19:08:03,133314.12,SUCCESS,CALL0085801,2026-04-06 10:55:52,AGT0000164,CMP0000086,VND0000001,FAILED,1856.2030555555555
PAYMENT0000295,ACC0016236,2026-06-22 19:15:36,124231.77,SUCCESS,CALL0020935,2026-01-10 11:04:34,AGT0000891,CMP0000034,VND0000009,FAILED,3920.1838888888888
PAYMENT0006653,ACC0010327,2026-06-22 19:26:22,78672.66,SUCCESS,CALL0020924,2026-03-23 09:47:56,AGT0000567,CMP0000062,VND0000009,ANSWERED,2193.6405555555557
PAYMENT0022292,ACC0005593,2026-06-22 19:50:52,62301.03,FAILED,CALL0049782,2026-01-24 22:07:03,AGT0000801,CMP0000083,VND0000011,NO_ANSWER,3573.7302777777777
PAYMENT0003201,ACC0011272,2026-06-22 19:52:45,85049.86,SUCCESS,CALL0081969,2026-03-27 10:40:36,AGT0000168,CMP0000048,VND0000009,NO_ANSWER,2097.2025
PAYMENT0002786,ACC0000769,2026-06-22 20:04:42,27004.8,SUCCESS,CALL0023819,2026-03-02 08:02:25,AGT0000613,CMP0000054,VND0000006,ANSWERED,2700.0380555555557
PAYMENT0023279,ACC0010477,2026-06-22 20:16:49,75522.78,SUCCESS,CALL0047276,2026-01-05 00:22:55,AGT0000103,CMP0000035,VND0000002,FAILED,4051.8983333333335
PAYMENT0000851,ACC0007274,2026-06-22 20:20:14,17920.38,REVERSED,CALL0028923,2026-02-06 14:46:47,AGT0000689,CMP0000052,VND0000003,BUSY,3269.5575
PAYMENT0018795,ACC0018120,2026-06-22 20:21:17,15357.81,PENDING,CALL0065343,2026-02-07 03:43:47,AGT0000856,CMP0000115,VND0000004,VOICEMAIL,3256.625
PAYMENT0018721,ACC0022707,2026-06-22 20:35:55,130671.01,SUCCESS,CALL0078380,2026-04-19 12:52:02,AGT0000097,CMP0000117,VND0000005,ANSWERED,1543.731388888889
PAYMENT0004746,ACC0008605,2026-06-22 20:50:52,108374.99,SUCCESS,CALL0052231,2026-04-24 13:26:52,AGT0000291,CMP0000006,VND0000005,FAILED,1423.4
PAYMENT0017283,ACC0015774,2026-06-22 20:57:43,38588.42,SUCCESS,CALL0000331,2026-05-06 10:55:07,AGT0000040,CMP0000014,VND0000005,VOICEMAIL,1138.0433333333333
PAYMENT0009433,ACC0004047,2026-06-22 21:02:39,117395.18,FAILED,CALL0044190,2026-05-25 07:55:59,AGT0000535,CMP0000068,VND0000012,BUSY,685.1111111111111
PAYMENT0013587,ACC0003496,2026-06-22 21:53:39,119892.68,FAILED,CALL0025086,2026-05-11 23:30:35,AGT0000413,CMP0000115,VND0000003,ANSWERED,1006.3844444444444
PAYMENT0021650,ACC0016707,2026-06-22 22:05:45,22895.97,SUCCESS,CALL0079770,2026-04-30 18:07:54,AGT0000048,CMP0000077,VND0000005,FAILED,1275.9641666666666
PAYMENT0012055,ACC0011375,2026-06-22 22:12:31,145564.55,SUCCESS,CALL0069219,2026-02-28 03:56:16,AGT0000578,CMP0000063,VND0000003,BUSY,2754.2708333333335
PAYMENT0012372,ACC0009478,2026-06-22 22:43:15,18405.82,SUCCESS,CALL0006020,2026-05-01 00:27:01,AGT0000815,CMP0000120,VND0000012,FAILED,1270.2705555555556
PAYMENT0006504,ACC0008940,2026-06-22 22:46:57,45673.85,SUCCESS,CALL0006070,2026-05-17 11:58:38,AGT0000356,CMP0000049,VND0000012,VOICEMAIL,874.8052777777777
PAYMENT0015627,ACC0003113,2026-06-22 22:58:38,147155.34,PENDING,CALL0025544,2026-05-26 03:47:00,AGT0000950,CMP0000075,VND0000012,BUSY,667.1938888888889
PAYMENT0008257,ACC0021553,2026-06-22 23:02:37,49471.93,SUCCESS,,,,,,,
PAYMENT0020400,ACC0001558,2026-06-22 23:07:48,91347.59,FAILED,CALL0057400,2026-06-18 11:48:51,AGT0000365,CMP0000027,VND0000002,ANSWERED,107.31583333333333
PAYMENT0005326,ACC0008129,2026-06-22 23:45:19,55253.1,REVERSED,,,,,,,
PAYMENT0020095,ACC0029789,2026-06-23 00:11:09,62202.96,SUCCESS,CALL0052039,2026-04-30 14:30:28,AGT0000178,CMP0000053,VND0000010,FAILED,1281.6780555555556
PAYMENT0011142,ACC0004057,2026-06-23 00:31:51,70287.44,SUCCESS,CALL0024128,2026-03-22 10:46:43,AGT0000440,CMP0000032,VND0000003,VOICEMAIL,2221.7522222222224
PAYMENT0004183,ACC0027293,2026-06-23 00:48:45,13048.65,SUCCESS,CALL0001553,2026-04-23 19:00:35,AGT0000895,CMP0000089,VND0000004,FAILED,1445.8027777777777
PAYMENT0002396,ACC0012653,2026-06-23 00:56:39,139721.91,SUCCESS,CALL0066029,2026-06-07 22:06:41,AGT0000753,CMP0000041,VND0000008,ANSWERED,362.8327777777778
PAYMENT0001182,ACC0004880,2026-06-23 02:31:36,110191.77,SUCCESS,CALL0011520,2026-03-18 09:18:06,AGT0000640,CMP0000112,VND0000007,FAILED,2321.225
PAYMENT0012061,ACC0022405,2026-06-23 02:34:23,99821.98,SUCCESS,,,,,,,
PAYMENT0005266,ACC0020777,2026-06-23 02:41:26,132133.17,SUCCESS,CALL0030188,2026-05-03 05:44:51,AGT0000079,CMP0000088,VND0000014,NO_ANSWER,1220.9430555555555
PAYMENT0005752,ACC0028711,2026-06-23 02:42:11,1966.71,SUCCESS,,,,,,,
PAYMENT0014519,ACC0026492,2026-06-23 02:53:35,21615.12,REVERSED,CALL0060143,2026-01-24 16:01:50,AGT0000839,CMP0000028,VND0000005,ANSWERED,3586.8625
PAYMENT0021231,ACC0029637,2026-06-23 03:03:14,101643.01,SUCCESS,CALL0021071,2026-05-19 01:58:39,AGT0000181,CMP0000043,VND0000001,VOICEMAIL,841.0763888888889
PAYMENT0024797,ACC0009679,2026-06-23 03:13:03,109366.75,FAILED,,,,,,,
PAYMENT0001319,ACC0018802,2026-06-23 03:14:11,36335.92,SUCCESS,CALL0010179,2026-06-17 11:56:12,AGT0000185,CMP0000030,VND0000013,NO_ANSWER,135.29972222222221
PAYMENT0023768,ACC0019051,2026-06-23 03:37:20,95722.55,SUCCESS,CALL0078177,2026-05-29 02:16:41,AGT0000871,CMP0000035,VND0000001,BUSY,601.3441666666666
PAYMENT0021417,ACC0022115,2026-06-23 03:47:30,127754.41,FAILED,CALL0015286,2026-05-28 03:30:21,AGT0000185,CMP0000062,VND0000004,FAILED,624.2858333333334
PAYMENT0015126,ACC0029916,2026-06-23 04:04:30,26978.36,SUCCESS,CALL0071442,2026-04-28 19:41:10,AGT0000579,CMP0000073,VND0000007,FAILED,1328.388888888889
PAYMENT0012187,ACC0023367,2026-06-23 05:21:39,51719.82,SUCCESS,CALL0048253,2026-06-16 12:02:14,AGT0000881,CMP0000020,VND0000006,BUSY,161.32361111111112
PAYMENT0001406,ACC0007337,2026-06-23 05:41:08,40870.82,PENDING,CALL0089154,2026-05-04 22:29:34,AGT0000894,CMP0000103,VND0000008,ANSWERED,1183.1927777777778
PAYMENT0012718,ACC0012081,2026-06-23 06:02:30,105540.07,SUCCESS,CALL0011782,2026-06-13 09:25:15,AGT0000520,CMP0000092,VND0000010,FAILED,236.62083333333334
PAYMENT0018978,ACC0003878,2026-06-23 06:06:41,109197.62,PENDING,CALL0086578,2026-04-23 08:08:32,AGT0000214,CMP0000119,VND0000001,NO_ANSWER,1461.9691666666668
PAYMENT0023670,ACC0005371,2026-06-23 06:06:53,41363.84,SUCCESS,CALL0010028,2026-02-17 07:24:40,AGT0000335,CMP0000097,VND0000008,NO_ANSWER,3022.703611111111
PAYMENT0010639,ACC0025862,2026-06-23 06:19:16,43482.01,FAILED,CALL0039257,2026-05-15 21:32:07,AGT0000978,CMP0000113,VND0000010,VOICEMAIL,920.7858333333334
PAYMENT0018398,ACC0008804,2026-06-23 06:22:10,50751.5,SUCCESS,,,,,,,
PAYMENT0012967,ACC0019182,2026-06-23 06:32:32,54800.75,SUCCESS,CALL0027522,2026-04-03 20:49:10,AGT0000274,CMP0000009,VND0000015,NO_ANSWER,1929.7227777777778
PAYMENT0005418,ACC0012977,2026-06-23 06:54:22,108820.33,SUCCESS,CALL0079691,2026-03-26 03:00:14,AGT0000597,CMP0000065,VND0000011,VOICEMAIL,2139.902222222222
PAYMENT0009900,ACC0011851,2026-06-23 07:23:17,29054.36,FAILED,CALL0047743,2026-05-08 13:52:52,AGT0000707,CMP0000078,VND0000011,ANSWERED,1097.5069444444443
PAYMENT0020922,ACC0023117,2026-06-23 08:26:18,83113.58,SUCCESS,CALL0035866,2026-06-21 02:14:47,AGT0000042,CMP0000098,VND0000010,VOICEMAIL,54.191944444444445
PAYMENT0017851,ACC0029730,2026-06-23 08:30:27,43442.81,SUCCESS,CALL0035442,2026-06-13 11:20:42,AGT0000734,CMP0000103,VND0000005,NO_ANSWER,237.1625
PAYMENT0016081,ACC0011827,2026-06-23 08:54:10,60602.11,FAILED,CALL0010078,2026-05-29 13:42:41,AGT0000143,CMP0000038,VND0000012,VOICEMAIL,595.1913888888889
PAYMENT0016081,ACC0011827,2026-06-23 08:54:10,60602.11,FAILED,CALL0010078,2026-05-29 13:42:41,AGT0000143,CMP0000038,VND0000012,VOICEMAIL,595.1913888888889
PAYMENT0023113,ACC0029009,2026-06-23 08:54:17,115520.56,SUCCESS,CALL0033007,2026-05-10 16:00:39,AGT0000485,CMP0000002,VND0000014,NO_ANSWER,1048.8938888888888
PAYMENT0023113,ACC0029009,2026-06-23 08:54:17,115520.56,SUCCESS,CALL0033007,2026-05-10 16:00:39,AGT0000485,CMP0000002,VND0000014,NO_ANSWER,1048.8938888888888
PAYMENT0023770,ACC0013907,2026-06-23 09:02:58,37150.01,SUCCESS,CALL0028325,2026-04-20 03:42:57,AGT0000247,CMP0000080,VND0000007,VOICEMAIL,1541.3336111111112
