call_id,account_id,borrower_id,event_at,agent_id,campaign_id,direction,vendor_id,call_status,duration_sec,timezone,event_at_parsed,account_timezone,account_timezone_difference_flag
CALL0088206,ACC0025272,BRW0000967,2026-06-14 22:38:54,AGT0000660,CMP0000075,OUTBOUND,VND0000013,VOICEMAIL,144,Asia/Dubai,2026-06-14 22:38:54,UTC,True
CALL0088207,ACC0002587,BRW0001202,2026-05-21 22:54:10,AGT0000679,CMP0000033,OUTBOUND,VND0000006,VOICEMAIL,659,Asia/Kolkata,2026-05-21 22:54:10,Asia/Dubai,True
CALL0088208,ACC0021000,BRW0000319,2026-06-07 14:09:56,AGT0000568,CMP0000114,OUTBOUND,VND0000009,NO_ANSWER,464,Asia/Dubai,2026-06-07 14:09:56,Asia/Kolkata,True
CALL0088211,ACC0008539,BRW0010698,2026-07-30 21:34:28,AGT0000566,CMP0000024,OUTBOUND,VND0000011,NO_ANSWER,0,Asia/Kolkata,2026-07-30 21:34:28,UTC,True
CALL0088213,ACC0007214,BRW0003334,2026-02-12 08:47:03,AGT0000486,CMP0000043,OUTBOUND,VND0000007,FAILED,157,Asia/Dubai,2026-02-12 08:47:03,Asia/Kolkata,True
CALL0088216,ACC0005272,BRW0008163,2026-02-21 06:58:24,AGT0000188,CMP0000064,INBOUND,VND0000013,ANSWERED,303,Asia/Kolkata,2026-02-21 06:58:24,Asia/Dubai,True
CALL0088217,ACC0016007,BRW0011686,2026-01-17 13:22:36,AGT0000069,CMP0000063,OUTBOUND,VND0000004,ANSWERED,487,Asia/Kolkata,2026-01-17 13:22:36,UTC,True
CALL0088218,ACC0020609,BRW0008685,2026-02-23 16:59:27,AGT0000221,CMP0000091,OUTBOUND,VND0000005,NO_ANSWER,626,Asia/Kolkata,2026-02-23 16:59:27,Asia/Dubai,True
CALL0088219,ACC0001765,BRW0005169,2026-06-13 05:51:38,AGT0000207,CMP0000108,OUTBOUND,VND0000008,ANSWERED,344,Asia/Dubai,2026-06-13 05:51:38,Asia/Kolkata,True
CALL0088220,ACC0016771,BRW0009757,2026-01-31 08:56:33,AGT0000369,CMP0000013,OUTBOUND,VND0000015,ANSWERED,415,Asia/Dubai,2026-01-31 08:56:33,Asia/Kolkata,True
CALL0088221,ACC0019955,BRW0009437,2026-06-24 17:49:07,AGT0000430,CMP0000079,OUTBOUND,VND0000004,BUSY,692,Asia/Kolkata,2026-06-24 17:49:07,UTC,True
CALL0088222,ACC0003557,BRW0000238,2026-04-25 16:56:20,,CMP0000084,OUTBOUND,VND0000001,BUSY,432,UTC,2026-04-25 16:56:20,Asia/Dubai,True
CALL0088223,ACC0026132,BRW0001615,2026-05-30 01:23:25,AGT0000763,CMP0000105,OUTBOUND,VND0000015,BUSY,135,Asia/Dubai,2026-05-30 01:23:25,UTC,True
CALL0088224,ACC0009317,BRW0002123,2026-06-03 11:28:12,AGT0000808,CMP0000003,OUTBOUND,VND0000012,BUSY,823,Asia/Kolkata,2026-06-03 11:28:12,Asia/Dubai,True
CALL0088226,ACC0026145,BRW0000215,2026-06-22 03:28:19,AGT0000345,CMP0000110,OUTBOUND,VND0000008,BUSY,892,UTC,2026-06-22 03:28:19,Asia/Kolkata,True
CALL0088228,ACC0018234,BRW0000672,2026-06-02 21:05:58,AGT0000424,CMP0000056,OUTBOUND,VND0000005,FAILED,785,Asia/Kolkata,2026-06-02 21:05:58,UTC,True
CALL0088231,ACC0021862,BRW0000906,2026-04-30 20:23:10,AGT0000659,CMP0000110,OUTBOUND,VND0000014,VOICEMAIL,537,UTC,2026-04-30 20:23:10,Asia/Dubai,True
CALL0088233,ACC0026932,BRW0000742,2026-02-15 00:44:26,AGT0000914,CMP0000031,INBOUND,VND0000013,VOICEMAIL,248,Asia/Dubai,2026-02-15 00:44:26,Asia/Kolkata,True
CALL0088236,ACC0000428,BRW0008364,2026-05-30 07:33:52,AGT0000530,CMP0000056,OUTBOUND,VND0000001,FAILED,883,Asia/Kolkata,2026-05-30 07:33:52,UTC,True
CALL0088237,ACC0004303,BRW0010475,2026-05-18 04:18:34,AGT0000010,CMP0000008,OUTBOUND,VND0000010,FAILED,306,Asia/Kolkata,2026-05-18 04:18:34,Asia/Dubai,True
CALL0088238,ACC0007456,BRW0004162,2026-04-15 12:43:43,AGT0000387,CMP0000092,OUTBOUND,VND0000008,FAILED,172,Asia/Kolkata,2026-04-15 12:43:43,UTC,True
CALL0088239,ACC0025858,BRW0004430,2026-08-06 17:56:34,AGT0000359,CMP0000059,OUTBOUND,VND0000007,BUSY,405,Asia/Dubai,2026-08-06 17:56:34,UTC,True
CALL0088240,ACC0029844,BRW0011562,2026-05-11 15:39:13,AGT0000649,CMP0000088,OUTBOUND,VND0000003,BUSY,852,Asia/Dubai,2026-05-11 15:39:13,Asia/Kolkata,True
CALL0088242,ACC0025413,BRW0011449,2026-04-22 06:37:01,AGT0000331,CMP0000053,OUTBOUND,VND0000002,FAILED,891,Asia/Kolkata,2026-04-22 06:37:01,Asia/Dubai,True
CALL0088245,ACC0004191,BRW0008284,2026-04-10 06:55:15,AGT0000266,CMP0000029,INBOUND,VND0000007,FAILED,813,UTC,2026-04-10 06:55:15,Asia/Dubai,True
CALL0088248,ACC0007925,BRW0004977,2026-02-04 10:35:20,AGT0000332,CMP0000031,OUTBOUND,VND0000010,VOICEMAIL,755,UTC,2026-02-04 10:35:20,Asia/Kolkata,True
CALL0088249,ACC0004488,BRW0004823,2026-06-28 06:30:45,AGT0000454,CMP0000103,OUTBOUND,VND0000015,NO_ANSWER,65,Asia/Dubai,2026-06-28 06:30:45,Asia/Kolkata,True
CALL0088250,ACC0003962,BRW0008696,2026-06-26 10:21:30,AGT0000749,CMP0000072,OUTBOUND,VND0000015,BUSY,217,Asia/Kolkata,2026-06-26 10:21:30,UTC,True
CALL0088252,ACC0019358,BRW0005875,2026-05-11 08:21:12,AGT0000780,CMP0000065,OUTBOUND,VND0000006,BUSY,669,Asia/Dubai,2026-05-11 08:21:12,Asia/Kolkata,True
CALL0088254,ACC0007305,BRW0001564,2026-03-15 00:34:30,AGT0000278,CMP0000018,OUTBOUND,VND0000012,BUSY,619,Asia/Dubai,2026-03-15 00:34:30,UTC,True
CALL0088255,ACC0013984,BRW0007155,2026-01-17 06:14:16,AGT0000587,CMP0000113,INBOUND,VND0000006,ANSWERED,543,UTC,2026-01-17 06:14:16,Asia/Dubai,True
CALL0088256,ACC0007462,BRW0004608,2026-03-13 13:01:39,AGT0000526,CMP0000105,OUTBOUND,VND0000005,BUSY,96,Asia/Kolkata,2026-03-13 13:01:39,Asia/Dubai,True
CALL0088257,ACC0020993,BRW0002852,2026-07-11 22:06:18,AGT0000477,CMP0000100,OUTBOUND,VND0000002,FAILED,79,Asia/Kolkata,2026-07-11 22:06:18,Asia/Dubai,True
CALL0088258,ACC0015818,BRW0008380,2026-05-04 10:44:29,AGT0000604,CMP0000105,OUTBOUND,VND0000012,NO_ANSWER,46,Asia/Kolkata,2026-05-04 10:44:29,Asia/Dubai,True
CALL0088260,ACC0007437,BRW0006811,2026-04-16 20:46:27,AGT0000612,CMP0000062,OUTBOUND,VND0000013,FAILED,164,UTC,2026-04-16 20:46:27,Asia/Dubai,True
CALL0088261,ACC0015337,BRW0011121,2026-01-29 14:28:08,AGT0000892,CMP0000060,OUTBOUND,VND0000009,FAILED,413,Asia/Kolkata,2026-01-29 14:28:08,UTC,True
CALL0088264,ACC0003113,BRW0002645,2026-02-22 05:11:40,AGT0000724,CMP0000036,OUTBOUND,VND0000012,BUSY,40,Asia/Kolkata,2026-02-22 05:11:40,UTC,True
CALL0088265,ACC0019866,BRW0008197,2026-08-01 05:50:09,AGT0000428,CMP0000019,OUTBOUND,VND0000001,VOICEMAIL,580,Asia/Dubai,2026-08-01 05:50:09,UTC,True
CALL0088266,ACC0019666,BRW0008613,2026-02-07 19:27:53,AGT0000582,CMP0000083,OUTBOUND,VND0000003,VOICEMAIL,49,UTC,2026-02-07 19:27:53,Asia/Dubai,True
CALL0088268,ACC0028575,BRW0009887,2026-05-06 03:19:21,AGT0000512,CMP0000007,OUTBOUND,VND0000006,ANSWERED,162,Asia/Kolkata,2026-05-06 03:19:21,UTC,True
CALL0088269,ACC0005206,BRW0009647,2026-07-09 00:25:20,AGT0000388,CMP0000076,OUTBOUND,VND0000002,ANSWERED,732,Asia/Dubai,2026-07-09 00:25:20,UTC,True
CALL0088270,ACC0022107,BRW0000417,2026-03-28 01:49:41,AGT0001000,CMP0000094,OUTBOUND,VND0000002,BUSY,604,Asia/Kolkata,2026-03-28 01:49:41,UTC,True
CALL0088271,ACC0029124,BRW0002127,2026-02-27 21:22:09,AGT0000232,CMP0000073,OUTBOUND,VND0000015,VOICEMAIL,827,Asia/Dubai,2026-02-27 21:22:09,Asia/Kolkata,True
CALL0088272,ACC0014828,BRW0009207,2026-03-20 16:46:34,AGT0000916,CMP0000055,INBOUND,VND0000009,VOICEMAIL,550,Asia/Kolkata,2026-03-20 16:46:34,Asia/Dubai,True
CALL0088273,ACC0025414,BRW0006108,2026-05-11 02:45:22,AGT0000214,CMP0000055,INBOUND,VND0000003,VOICEMAIL,848,Asia/Dubai,2026-05-11 02:45:22,Asia/Kolkata,True
CALL0088274,ACC0018731,BRW0008463,2026-04-24 00:49:09,AGT0000158,CMP0000064,OUTBOUND,VND0000015,NO_ANSWER,491,Asia/Kolkata,2026-04-24 00:49:09,Asia/Dubai,True
CALL0088275,ACC0028265,BRW0009778,2026-06-10 10:18:21,AGT0000478,CMP0000059,OUTBOUND,VND0000013,BUSY,494,Asia/Kolkata,2026-06-10 10:18:21,UTC,True
CALL0088279,ACC0029977,BRW0002419,2026-03-31 18:19:50,AGT0000375,CMP0000070,OUTBOUND,VND0000014,BUSY,466,UTC,2026-03-31 18:19:50,Asia/Dubai,True
CALL0088280,ACC0015009,BRW0001457,2026-02-02 13:32:56,AGT0000374,CMP0000089,OUTBOUND,VND0000010,VOICEMAIL,526,UTC,2026-02-02 13:32:56,Asia/Kolkata,True
CALL0088281,ACC0024715,BRW0004928,2026-03-09 19:30:52,AGT0000666,CMP0000052,OUTBOUND,VND0000003,ANSWERED,352,Asia/Dubai,2026-03-09 19:30:52,UTC,True
CALL0088283,ACC0022314,BRW0004076,2026-03-03 02:18:01,AGT0000384,CMP0000089,OUTBOUND,VND0000006,VOICEMAIL,131,UTC,2026-03-03 02:18:01,Asia/Kolkata,True
CALL0088284,ACC0001858,BRW0009608,2026-07-23 02:36:43,AGT0000817,CMP0000018,OUTBOUND,VND0000012,FAILED,280,Asia/Kolkata,2026-07-23 02:36:43,UTC,True
CALL0088285,ACC0005127,BRW0011910,2026-05-24 19:12:38,AGT0000730,CMP0000104,OUTBOUND,VND0000015,FAILED,576,Asia/Dubai,2026-05-24 19:12:38,UTC,True
CALL0088287,ACC0010007,BRW0009501,2026-03-06 01:18:30,AGT0000610,CMP0000025,OUTBOUND,VND0000004,ANSWERED,551,UTC,2026-03-06 01:18:30,Asia/Dubai,True
CALL0088288,ACC0024461,BRW0010980,2026-05-23 23:18:35,,CMP0000069,OUTBOUND,VND0000003,FAILED,384,Asia/Kolkata,2026-05-23 23:18:35,UTC,True
CALL0088289,ACC0016975,BRW0009393,2026-03-26 23:39:59,AGT0000311,CMP0000026,OUTBOUND,VND0000013,VOICEMAIL,636,Asia/Dubai,2026-03-26 23:39:59,UTC,True
CALL0088290,ACC0012329,BRW0002531,2026-07-22 10:42:53,,CMP0000058,OUTBOUND,VND0000015,ANSWERED,470,Asia/Kolkata,2026-07-22 10:42:53,Asia/Dubai,True
CALL0088291,ACC0014890,BRW0010340,2026-04-14 07:17:18,AGT0000081,CMP0000056,OUTBOUND,VND0000008,VOICEMAIL,110,Asia/Kolkata,2026-04-14 07:17:18,Asia/Dubai,True
CALL0088292,ACC0014545,BRW0003961,2026-02-25 19:52:42,AGT0000891,CMP0000073,OUTBOUND,VND0000006,BUSY,431,UTC,2026-02-25 19:52:42,Asia/Kolkata,True
CALL0088294,ACC0028033,BRW0011991,2026-06-05 06:11:06,,CMP0000057,OUTBOUND,VND0000008,ANSWERED,61,Asia/Kolkata,2026-06-05 06:11:06,UTC,True
CALL0088295,ACC0019480,BRW0000181,2026-04-21 11:29:34,AGT0000714,CMP0000042,OUTBOUND,VND0000014,NO_ANSWER,159,Asia/Dubai,2026-04-21 11:29:34,Asia/Kolkata,True
CALL0088296,ACC0022837,BRW0005187,2026-01-08 11:03:40,AGT0000024,CMP0000047,OUTBOUND,VND0000015,FAILED,767,UTC,2026-01-08 11:03:40,Asia/Dubai,True
CALL0088297,ACC0014273,BRW0009087,2026-07-21 03:40:19,AGT0000853,CMP0000049,INBOUND,VND0000006,VOICEMAIL,21,Asia/Dubai,2026-07-21 03:40:19,UTC,True
CALL0088298,ACC0003497,BRW0006134,2026-01-28 05:54:37,AGT0000730,CMP0000057,OUTBOUND,VND0000012,NO_ANSWER,575,Asia/Kolkata,2026-01-28 05:54:37,UTC,True
CALL0088299,ACC0019150,BRW0003707,2026-07-29 18:15:09,AGT0000071,CMP0000008,OUTBOUND,VND0000004,NO_ANSWER,737,UTC,2026-07-29 18:15:09,Asia/Kolkata,True
CALL0088303,ACC0007433,BRW0007716,2026-07-31 11:11:40,AGT0000131,CMP0000067,OUTBOUND,VND0000004,NO_ANSWER,80,Asia/Dubai,2026-07-31 11:11:40,UTC,True
CALL0088304,ACC0014203,BRW0004224,2026-07-21 21:09:15,AGT0000288,CMP0000057,OUTBOUND,VND0000002,VOICEMAIL,574,UTC,2026-07-21 21:09:15,Asia/Kolkata,True
CALL0088306,ACC0026635,BRW0001796,2026-02-04 22:13:30,AGT0000870,CMP0000052,OUTBOUND,VND0000010,FAILED,772,Asia/Dubai,2026-02-04 22:13:30,Asia/Kolkata,True
CALL0088307,ACC0016345,BRW0001030,2026-07-24 23:25:35,AGT0000833,CMP0000033,OUTBOUND,VND0000012,BUSY,395,Asia/Kolkata,2026-07-24 23:25:35,UTC,True
CALL0088309,ACC0005360,BRW0004880,2026-02-15 05:03:45,AGT0000051,CMP0000032,OUTBOUND,VND0000009,ANSWERED,514,Asia/Dubai,2026-02-15 05:03:45,Asia/Kolkata,True
CALL0088310,ACC0019510,BRW0009558,2026-04-02 01:54:48,AGT0000265,CMP0000044,OUTBOUND,VND0000014,FAILED,136,Asia/Dubai,2026-04-02 01:54:48,Asia/Kolkata,True
CALL0088312,ACC0007321,BRW0004266,2026-03-15 05:44:00,AGT0000309,CMP0000076,OUTBOUND,VND0000003,NO_ANSWER,103,Asia/Kolkata,2026-03-15 05:44:00,UTC,True
CALL0088314,ACC0006081,BRW0008768,2026-06-02 20:53:47,AGT0000159,CMP0000108,OUTBOUND,VND0000002,NO_ANSWER,601,Asia/Dubai,2026-06-02 20:53:47,Asia/Kolkata,True
CALL0088316,ACC0012853,BRW0004865,2026-03-01 20:01:56,AGT0000457,CMP0000054,OUTBOUND,VND0000013,NO_ANSWER,404,UTC,2026-03-01 20:01:56,Asia/Kolkata,True
CALL0088318,ACC0008044,BRW0011536,2026-03-13 08:10:04,AGT0000813,CMP0000040,INBOUND,VND0000006,NO_ANSWER,74,Asia/Dubai,2026-03-13 08:10:04,Asia/Kolkata,True
CALL0088319,ACC0029909,BRW0002460,2026-07-01 09:19:22,AGT0000195,CMP0000052,OUTBOUND,VND0000005,ANSWERED,883,UTC,2026-07-01 09:19:22,Asia/Dubai,True
CALL0088320,ACC0029965,BRW0005030,2026-02-01 18:10:21,AGT0000409,CMP0000095,OUTBOUND,VND0000004,ANSWERED,219,Asia/Dubai,2026-02-01 18:10:21,Asia/Kolkata,True
CALL0088322,ACC0006374,BRW0011835,2026-03-10 22:28:35,AGT0000184,CMP0000018,OUTBOUND,VND0000007,BUSY,551,UTC,2026-03-10 22:28:35,Asia/Kolkata,True
CALL0088325,ACC0001538,BRW0004098,2026-02-08 11:39:38,AGT0000554,CMP0000011,OUTBOUND,VND0000011,NO_ANSWER,365,Asia/Kolkata,2026-02-08 11:39:38,UTC,True
CALL0088327,ACC0011169,BRW0007096,2026-04-25 02:21:16,AGT0000736,CMP0000001,OUTBOUND,VND0000002,VOICEMAIL,136,Asia/Dubai,2026-04-25 02:21:16,Asia/Kolkata,True
CALL0088328,ACC0023677,BRW0003160,2026-01-12 12:09:27,AGT0000937,CMP0000019,OUTBOUND,VND0000013,FAILED,823,Asia/Kolkata,2026-01-12 12:09:27,Asia/Dubai,True
CALL0088330,ACC0010907,BRW0001704,2026-06-08 11:30:27,AGT0000929,CMP0000069,OUTBOUND,VND0000008,VOICEMAIL,583,UTC,2026-06-08 11:30:27,Asia/Kolkata,True
CALL0088335,ACC0003233,BRW0002113,2026-04-05 21:58:53,AGT0000773,CMP0000106,OUTBOUND,VND0000010,NO_ANSWER,498,Asia/Dubai,2026-04-05 21:58:53,UTC,True
CALL0088338,ACC0028811,BRW0001234,2026-01-12 13:17:01,AGT0000604,CMP0000110,OUTBOUND,VND0000008,VOICEMAIL,655,Asia/Dubai,2026-01-12 13:17:01,Asia/Kolkata,True
CALL0088339,ACC0022751,BRW0010152,2026-04-11 05:37:11,AGT0000571,CMP0000075,OUTBOUND,VND0000005,FAILED,432,Asia/Dubai,2026-04-11 05:37:11,Asia/Kolkata,True
CALL0088340,ACC0009440,BRW0001764,2026-02-09 05:54:49,AGT0000562,CMP0000032,OUTBOUND,VND0000009,BUSY,612,Asia/Dubai,2026-02-09 05:54:49,UTC,True
CALL0088341,ACC0025022,BRW0001944,2026-07-29 06:57:36,AGT0000448,CMP0000011,OUTBOUND,VND0000014,BUSY,532,Asia/Dubai,2026-07-29 06:57:36,UTC,True
CALL0088343,ACC0002845,BRW0010125,2026-02-12 04:07:03,AGT0000396,CMP0000034,OUTBOUND,VND0000007,NO_ANSWER,682,Asia/Kolkata,2026-02-12 04:07:03,UTC,True
CALL0088344,ACC0007706,BRW0004609,2026-07-13 07:57:25,AGT0000871,CMP0000041,OUTBOUND,VND0000012,VOICEMAIL,682,Asia/Dubai,2026-07-13 07:57:25,UTC,True
CALL0088345,ACC0002448,BRW0006681,2026-04-13 21:53:04,AGT0000682,CMP0000071,OUTBOUND,VND0000001,BUSY,457,Asia/Kolkata,2026-04-13 21:53:04,UTC,True
CALL0088347,ACC0024894,BRW0010067,2026-07-23 21:59:13,AGT0000395,CMP0000071,OUTBOUND,VND0000007,VOICEMAIL,573,Asia/Dubai,2026-07-23 21:59:13,UTC,True
CALL0088353,ACC0026743,BRW0001664,2026-03-13 06:57:30,AGT0000411,CMP0000053,INBOUND,VND0000004,ANSWERED,639,UTC,2026-03-13 06:57:30,Asia/Dubai,True
CALL0088354,ACC0009311,BRW0009726,2026-06-28 17:15:50,AGT0000463,CMP0000082,OUTBOUND,VND0000003,BUSY,191,UTC,2026-06-28 17:15:50,Asia/Kolkata,True
CALL0088355,ACC0028850,BRW0009295,2026-07-03 22:28:35,,CMP0000084,OUTBOUND,VND0000004,VOICEMAIL,501,Asia/Dubai,2026-07-03 22:28:35,Asia/Kolkata,True
CALL0088356,ACC0028592,BRW0011546,2026-03-11 10:15:11,AGT0000309,CMP0000101,OUTBOUND,VND0000011,FAILED,855,UTC,2026-03-11 10:15:11,Asia/Dubai,True
CALL0088358,ACC0006268,BRW0004370,2026-04-04 05:31:22,AGT0000769,CMP0000108,OUTBOUND,VND0000007,VOICEMAIL,293,Asia/Dubai,2026-04-04 05:31:22,UTC,True
CALL0088362,ACC0029703,BRW0011066,2026-03-24 12:43:49,AGT0000753,CMP0000031,OUTBOUND,VND0000014,VOICEMAIL,754,UTC,2026-03-24 12:43:49,Asia/Dubai,True
CALL0088365,ACC0015058,BRW0002086,2026-07-02 00:39:08,AGT0000898,CMP0000016,OUTBOUND,VND0000005,BUSY,53,Asia/Kolkata,2026-07-02 00:39:08,Asia/Dubai,True
CALL0088369,ACC0004701,BRW0000536,2026-01-31 16:47:27,AGT0000220,CMP0000052,OUTBOUND,VND0000003,NO_ANSWER,22,UTC,2026-01-31 16:47:27,Asia/Dubai,True
CALL0088370,ACC0026100,BRW0011933,2026-03-29 11:24:01,AGT0000690,CMP0000094,OUTBOUND,VND0000006,BUSY,570,UTC,2026-03-29 11:24:01,Asia/Kolkata,True
CALL0088372,ACC0001427,BRW0008029,2026-04-15 07:52:18,AGT0000764,CMP0000082,OUTBOUND,VND0000004,ANSWERED,874,Asia/Kolkata,2026-04-15 07:52:18,UTC,True
CALL0088373,ACC0019817,BRW0010959,2026-04-14 02:30:07,AGT0000064,CMP0000080,OUTBOUND,VND0000015,BUSY,799,Asia/Kolkata,2026-04-14 02:30:07,UTC,True
CALL0088374,ACC0017030,BRW0010069,2026-03-24 13:04:59,AGT0000751,CMP0000082,OUTBOUND,VND0000015,BUSY,63,Asia/Kolkata,2026-03-24 13:04:59,Asia/Dubai,True
CALL0088377,ACC0029742,BRW0001396,2026-07-13 06:13:43,AGT0000417,CMP0000003,OUTBOUND,VND0000015,BUSY,242,Asia/Dubai,2026-07-13 06:13:43,UTC,True
CALL0088380,ACC0028560,BRW0006197,2026-05-12 04:40:46,AGT0000315,CMP0000035,OUTBOUND,VND0000008,ANSWERED,803,Asia/Dubai,2026-05-12 04:40:46,Asia/Kolkata,True
CALL0088381,ACC0003712,BRW0002890,2026-05-13 10:16:23,AGT0000086,CMP0000120,OUTBOUND,VND0000014,NO_ANSWER,529,Asia/Dubai,2026-05-13 10:16:23,UTC,True
CALL0088382,ACC0020221,BRW0006479,2026-01-03 12:25:07,AGT0000173,CMP0000083,OUTBOUND,VND0000001,VOICEMAIL,178,UTC,2026-01-03 12:25:07,Asia/Kolkata,True
CALL0088384,ACC0018809,BRW0001728,2026-03-28 03:23:24,AGT0000461,CMP0000062,OUTBOUND,VND0000014,ANSWERED,815,Asia/Dubai,2026-03-28 03:23:24,UTC,True
CALL0088385,ACC0007682,BRW0008894,2026-01-17 07:23:02,AGT0000589,CMP0000064,OUTBOUND,VND0000005,ANSWERED,13,UTC,2026-01-17 07:23:02,Asia/Dubai,True
CALL0088387,ACC0014456,BRW0000185,2026-02-25 17:50:39,AGT0000522,CMP0000104,OUTBOUND,VND0000010,VOICEMAIL,883,Asia/Dubai,2026-02-25 17:50:39,Asia/Kolkata,True
CALL0088388,ACC0002298,BRW0000599,2026-03-12 02:45:15,AGT0000365,CMP0000079,OUTBOUND,VND0000002,VOICEMAIL,615,Asia/Kolkata,2026-03-12 02:45:15,Asia/Dubai,True
CALL0088389,ACC0023041,BRW0004797,2026-06-30 13:47:35,AGT0000907,CMP0000120,OUTBOUND,VND0000007,VOICEMAIL,295,Asia/Kolkata,2026-06-30 13:47:35,UTC,True
CALL0088391,ACC0009748,BRW0001743,2026-05-08 07:59:44,AGT0000884,CMP0000090,OUTBOUND,VND0000012,FAILED,105,UTC,2026-05-08 07:59:44,Asia/Dubai,True
CALL0088394,ACC0026431,BRW0009331,2026-03-16 06:14:29,AGT0000993,CMP0000086,OUTBOUND,VND0000013,ANSWERED,513,UTC,2026-03-16 06:14:29,Asia/Kolkata,True
CALL0088395,ACC0002537,BRW0002589,2026-06-08 11:17:44,AGT0000841,CMP0000046,OUTBOUND,VND0000012,VOICEMAIL,471,Asia/Dubai,2026-06-08 11:17:44,UTC,True
CALL0088397,ACC0019864,BRW0009397,2026-01-13 23:45:43,AGT0000957,CMP0000046,OUTBOUND,VND0000001,ANSWERED,235,Asia/Dubai,2026-01-13 23:45:43,UTC,True
CALL0088398,ACC0015633,BRW0007220,2026-05-22 20:24:41,AGT0000492,CMP0000049,OUTBOUND,VND0000007,BUSY,491,Asia/Kolkata,2026-05-22 20:24:41,UTC,True
CALL0088399,ACC0001093,BRW0002978,2026-01-18 08:06:52,,CMP0000095,OUTBOUND,VND0000010,ANSWERED,244,Asia/Kolkata,2026-01-18 08:06:52,UTC,True
CALL0088400,ACC0014208,BRW0011842,2026-04-07 16:06:42,AGT0000916,CMP0000096,OUTBOUND,VND0000009,NO_ANSWER,80,Asia/Dubai,2026-04-07 16:06:42,UTC,True
CALL0088401,ACC0003469,BRW0005305,2026-05-06 22:18:04,AGT0000656,CMP0000074,OUTBOUND,VND0000014,FAILED,475,UTC,2026-05-06 22:18:04,Asia/Kolkata,True
CALL0088404,ACC0012009,BRW0007445,2026-03-01 08:40:00,AGT0000414,CMP0000077,OUTBOUND,VND0000014,NO_ANSWER,856,UTC,2026-03-01 08:40:00,Asia/Kolkata,True
CALL0088405,ACC0019007,BRW0011136,2026-02-01 05:42:43,AGT0000424,CMP0000039,OUTBOUND,VND0000008,NO_ANSWER,21,UTC,2026-02-01 05:42:43,Asia/Dubai,True
CALL0088406,ACC0024542,BRW0008382,2026-05-03 15:06:12,AGT0000861,CMP0000097,OUTBOUND,VND0000004,NO_ANSWER,245,UTC,2026-05-03 15:06:12,Asia/Kolkata,True
CALL0088410,ACC0029069,BRW0011013,2026-07-08 05:48:11,AGT0000975,CMP0000076,OUTBOUND,VND0000010,NO_ANSWER,834,UTC,2026-07-08 05:48:11,Asia/Kolkata,True
CALL0088411,ACC0013866,BRW0010115,2026-02-13 03:25:55,AGT0000883,CMP0000057,OUTBOUND,VND0000004,ANSWERED,574,Asia/Dubai,2026-02-13 03:25:55,Asia/Kolkata,True
CALL0088412,ACC0011277,BRW0000019,2026-06-26 17:30:07,AGT0000146,CMP0000119,OUTBOUND,VND0000015,BUSY,168,Asia/Dubai,2026-06-26 17:30:07,Asia/Kolkata,True
CALL0088413,ACC0003115,BRW0007718,2026-01-18 18:45:29,AGT0000135,CMP0000079,OUTBOUND,VND0000012,NO_ANSWER,92,UTC,2026-01-18 18:45:29,Asia/Dubai,True
CALL0088415,ACC0000759,BRW0011113,2026-02-28 05:59:54,AGT0000569,CMP0000112,OUTBOUND,VND0000007,NO_ANSWER,103,Asia/Kolkata,2026-02-28 05:59:54,UTC,True
CALL0088416,ACC0021483,BRW0000567,2026-03-03 19:38:19,AGT0000238,CMP0000067,OUTBOUND,VND0000010,FAILED,452,Asia/Kolkata,2026-03-03 19:38:19,UTC,True
CALL0088417,ACC0010165,BRW0003617,2026-07-21 06:42:04,AGT0000316,CMP0000013,OUTBOUND,VND0000001,NO_ANSWER,462,UTC,2026-07-21 06:42:04,Asia/Kolkata,True
CALL0088418,ACC0010859,BRW0001987,2026-01-19 12:43:40,AGT0000695,CMP0000087,OUTBOUND,VND0000009,VOICEMAIL,895,Asia/Dubai,2026-01-19 12:43:40,UTC,True
CALL0088419,ACC0016807,BRW0010893,2026-08-07 08:18:11,AGT0000867,CMP0000034,OUTBOUND,VND0000008,BUSY,786,UTC,2026-08-07 08:18:11,Asia/Dubai,True
CALL0088420,ACC0020430,BRW0011496,2026-01-04 04:45:20,AGT0000853,CMP0000056,OUTBOUND,VND0000015,ANSWERED,44,Asia/Kolkata,2026-01-04 04:45:20,UTC,True
CALL0088421,ACC0006471,BRW0001960,2026-02-26 22:03:39,AGT0000090,CMP0000096,OUTBOUND,VND0000003,FAILED,372,UTC,2026-02-26 22:03:39,Asia/Kolkata,True
CALL0088422,ACC0006226,BRW0006931,2026-06-11 14:56:07,AGT0000228,CMP0000062,OUTBOUND,VND0000001,VOICEMAIL,734,Asia/Kolkata,2026-06-11 14:56:07,Asia/Dubai,True
CALL0088423,ACC0025766,BRW0000553,2026-04-19 10:37:46,AGT0000566,CMP0000001,OUTBOUND,VND0000010,BUSY,730,Asia/Kolkata,2026-04-19 10:37:46,Asia/Dubai,True
CALL0088425,ACC0021564,BRW0011630,2026-06-06 22:13:44,AGT0000939,CMP0000070,OUTBOUND,VND0000015,BUSY,202,UTC,2026-06-06 22:13:44,Asia/Kolkata,True
