account_id,borrower_id,loan_type,principal_amount,outstanding_amount,dpd,risk_segment,status,payment_count,total_payment_amount,recovered_account,total_calls,total_call_duration_sec,total_attempts,disposition_events,call_campaign_count,vendor_count,agent_count,targeting_events,targeting_campaigns,call_exposed,attempt_exposed,targeted_account
ACC0024428,BRW0001612,BNPL,354245.18,380645.5,1,MEDIUM,WRITEOFF,3,57247.46000000001,1,2,1051,4,3,2,2,2,2,2,1,1,1
ACC0024429,BRW0006244,BNPL,494948.07,577376.02,90,MEDIUM,WRITEOFF,1,116255.73,1,1,61,5,1,1,1,1,0,0,1,1,0
ACC0024430,BRW0005863,AUTO,368962.89,198085.3,60,LOW,WRITEOFF,0,0.0,0,4,1801,4,2,4,4,4,0,0,1,1,0
ACC0024431,BRW0008003,CREDIT_CARD,378891.63,670948.28,5,HIGH,ACTIVE,1,112250.45,1,3,1771,1,0,3,3,3,1,1,1,1,1
ACC0024432,BRW0002563,PERSONAL,271716.66,237335.95,15,MEDIUM,WRITEOFF,2,140653.4,1,2,488,2,2,2,2,2,1,1,1,1,1
ACC0024433,BRW0005677,BNPL,379841.39,290290.34,1,MEDIUM,WRITEOFF,1,48870.37,0,0,0,4,2,0,0,0,1,1,0,1,1
ACC0024434,BRW0011971,PERSONAL,76691.45,372958.08,120,MEDIUM,PAID,1,92236.28,1,2,1052,5,0,2,2,2,3,3,1,1,1
ACC0024435,BRW0008207,PERSONAL,477673.88,472193.11,75,HIGH,CLOSED,1,37154.99,1,1,350,0,0,1,1,1,2,2,1,0,1
ACC0024436,BRW0007470,PERSONAL,700632.2,668974.38,1,HIGH,WRITEOFF,0,0.0,0,2,427,3,1,2,2,2,6,6,1,1,1
ACC0024437,BRW0005718,CONSUMER,224874.18,29316.55,30,NPA,PAID,1,92740.95,1,3,227,6,1,3,3,3,3,3,1,1,1
ACC0024438,BRW0004970,CREDIT_CARD,476636.36,45548.46,180,LOW,CLOSED,1,65255.9,1,4,2165,1,1,4,4,4,1,1,1,1,1
ACC0024439,BRW0004386,BNPL,630772.02,129533.68,15,HIGH,ACTIVE,0,0.0,0,5,3171,3,1,5,5,5,2,2,1,1,1
ACC0024440,BRW0004949,PERSONAL,203867.55,353225.62,45,NPA,CLOSED,0,0.0,0,5,2128,3,2,5,5,4,2,2,1,1,1
ACC0024441,BRW0008674,PERSONAL,135585.04,273783.23,5,LOW,ACTIVE,1,57034.22,1,0,0,3,2,0,0,0,0,0,0,1,0
ACC0024442,BRW0007039,PERSONAL,400814.12,630791.95,180,NPA,ACTIVE,1,70147.2,0,2,1088,1,1,2,2,2,1,1,1,1,1
ACC0024443,BRW0002087,PERSONAL,270576.57,460468.45,45,MEDIUM,WRITEOFF,3,272164.85,1,4,1951,5,1,4,4,4,0,0,1,1,0
ACC0024444,BRW0010058,CONSUMER,375256.75,243315.0,0,MEDIUM,WRITEOFF,0,0.0,0,4,2110,5,1,4,4,4,0,0,1,1,0
ACC0024445,BRW0004449,CONSUMER,765344.6,262622.17,1,NPA,ACTIVE,0,0.0,0,7,3013,4,0,6,5,7,1,1,1,1,1
ACC0024446,BRW0004515,CREDIT_CARD,601550.59,282481.58,1,NPA,CLOSED,1,122394.57,0,4,2261,4,3,4,4,4,0,0,1,1,0
ACC0024447,BRW0003504,CREDIT_CARD,203852.34,289223.09,15,HIGH,CLOSED,1,71292.8,1,5,2643,4,1,5,4,5,2,2,1,1,1
ACC0024448,BRW0004860,CONSUMER,622651.58,683039.15,60,NPA,WRITEOFF,0,0.0,0,1,754,5,4,1,1,1,2,2,1,1,1
ACC0024449,BRW0006936,PERSONAL,587707.11,415321.65,1,NPA,WRITEOFF,0,0.0,0,1,626,3,2,1,1,1,1,1,1,1,1
ACC0024450,BRW0008909,CREDIT_CARD,57186.86,539806.6,1,NPA,WRITEOFF,1,1962.75,1,3,1058,1,1,3,3,3,3,3,1,1,1
ACC0024451,BRW0007374,AUTO,308592.77,371880.0,30,NPA,ACTIVE,4,250526.84999999998,1,5,2394,5,1,5,5,5,0,0,1,1,0
ACC0024452,BRW0010392,AUTO,561567.27,54761.42,1,NPA,CLOSED,5,264994.33999999997,1,2,748,2,2,2,2,2,4,4,1,1,1
ACC0024453,BRW0000231,PERSONAL,363321.36,301568.92,30,NPA,PAID,0,0.0,0,1,443,1,1,1,1,1,0,0,1,1,0
ACC0024454,BRW0000980,AUTO,348189.55,279355.41,90,LOW,WRITEOFF,0,0.0,0,3,1276,0,0,3,3,3,0,0,1,0,0
ACC0024455,BRW0008610,AUTO,65790.49,68716.82,45,LOW,WRITEOFF,0,0.0,0,2,1313,4,0,2,2,2,1,1,1,1,1
ACC0024456,BRW0007327,PERSONAL,418329.96,176215.7,5,HIGH,CLOSED,1,39855.64,1,1,164,6,0,1,1,1,3,3,1,1,1
ACC0024457,BRW0007764,AUTO,146753.4,329386.28,90,HIGH,ACTIVE,1,3202.0,1,3,946,3,5,3,3,3,0,0,1,1,0
ACC0024458,BRW0002728,CONSUMER,187127.59,529585.35,0,NPA,WRITEOFF,1,144147.0,0,9,3384,2,4,8,8,9,2,2,1,1,1
ACC0024459,BRW0004879,CREDIT_CARD,790324.53,176004.55,45,NPA,ACTIVE,2,129265.84,1,1,47,3,0,1,1,1,0,0,1,1,0
ACC0024460,BRW0001732,PERSONAL,259626.81,80300.18,120,NPA,CLOSED,1,90877.38,1,1,230,4,0,1,1,1,4,4,1,1,1
ACC0024461,BRW0003498,CONSUMER,731113.59,17665.87,120,NPA,PAID,1,25679.7,0,3,993,2,2,3,3,2,1,1,1,1,1
ACC0024462,BRW0007607,PERSONAL,408086.75,276087.52,1,HIGH,CLOSED,1,126165.46,1,3,909,0,1,3,3,3,1,1,1,0,1
ACC0024463,BRW0000720,BNPL,137956.17,518924.31,0,MEDIUM,ACTIVE,0,0.0,0,3,1682,1,1,2,3,3,2,2,1,1,1
ACC0024464,BRW0001939,CONSUMER,262658.58,428357.31,0,NPA,PAID,0,0.0,0,5,2436,4,2,5,4,5,1,1,1,1,1
ACC0024465,BRW0005463,CREDIT_CARD,140202.1,623633.97,75,HIGH,ACTIVE,2,172658.32,1,9,4563,5,0,9,8,9,2,2,1,1,1
ACC0024466,BRW0000303,PERSONAL,151774.48,655805.14,120,LOW,WRITEOFF,0,0.0,0,3,1262,5,0,3,2,3,2,2,1,1,1
ACC0024467,BRW0004403,CONSUMER,482838.48,73989.48,60,MEDIUM,WRITEOFF,0,0.0,0,3,2316,5,0,2,2,3,1,1,1,1,1
ACC0024468,BRW0011493,CREDIT_CARD,121365.42,135079.49,15,LOW,CLOSED,1,115872.67,0,2,844,2,3,2,2,2,1,1,1,1,1
ACC0024469,BRW0002743,AUTO,409764.32,272806.95,75,NPA,CLOSED,2,174836.36,1,4,2645,2,1,4,3,4,1,1,1,1,1
ACC0024470,BRW0005519,AUTO,707671.0,53069.89,120,HIGH,WRITEOFF,2,230713.05000000002,1,6,2547,5,0,6,5,6,0,0,1,1,0
ACC0024471,BRW0002995,AUTO,259388.39,656569.16,45,LOW,WRITEOFF,0,0.0,0,3,2372,4,1,3,3,3,2,2,1,1,1
ACC0024472,BRW0009758,AUTO,721972.0,553785.15,45,HIGH,CLOSED,1,629.31,0,1,875,6,1,1,1,1,1,1,1,1,1
ACC0024473,BRW0006747,CONSUMER,681801.69,469732.51,120,LOW,WRITEOFF,0,0.0,0,3,1453,4,2,3,3,3,1,1,1,1,1
ACC0024474,BRW0006499,AUTO,463736.81,247139.08,30,MEDIUM,PAID,0,0.0,0,3,1940,4,0,3,3,3,0,0,1,1,0
ACC0024475,BRW0010181,CONSUMER,219074.33,203387.6,180,HIGH,PAID,0,0.0,0,3,1179,3,0,3,3,3,1,1,1,1,1
ACC0024476,BRW0002220,BNPL,514346.85,209263.14,1,HIGH,WRITEOFF,0,0.0,0,5,2292,6,0,4,5,4,2,2,1,1,1
ACC0024477,BRW0010899,AUTO,54867.22,503654.21,45,LOW,PAID,0,0.0,0,2,1059,5,0,2,2,2,0,0,1,1,0
ACC0024478,BRW0005009,CONSUMER,650393.22,25210.06,0,HIGH,CLOSED,2,199245.81,1,2,1241,2,0,2,2,2,0,0,1,1,0
ACC0024479,BRW0005826,CREDIT_CARD,445419.12,404768.43,90,NPA,PAID,2,156860.66999999998,1,1,373,5,0,1,1,1,2,2,1,1,1
ACC0024480,BRW0004055,CREDIT_CARD,744859.83,151270.15,90,MEDIUM,ACTIVE,0,0.0,0,5,3191,2,2,5,4,5,2,2,1,1,1
ACC0024481,BRW0011362,PERSONAL,255780.77,24360.43,75,LOW,CLOSED,1,9220.23,1,5,2591,5,2,5,4,5,2,2,1,1,1
ACC0024482,BRW0010814,PERSONAL,271806.17,14169.21,120,NPA,ACTIVE,1,50707.31,1,0,0,3,2,0,0,0,1,1,0,1,1
ACC0024483,BRW0009724,BNPL,188770.92,468883.9,45,NPA,WRITEOFF,2,178953.7,1,4,1679,2,1,4,3,4,1,1,1,1,1
ACC0024484,BRW0011075,BNPL,92573.79,302718.16,120,LOW,PAID,1,18837.66,1,1,56,4,1,1,1,1,1,1,1,1,1
ACC0024485,BRW0009669,CREDIT_CARD,35296.28,259375.4,5,HIGH,ACTIVE,0,0.0,0,4,2055,3,1,4,3,4,2,2,1,1,1
ACC0024486,BRW0002471,AUTO,425134.44,380054.88,180,NPA,PAID,1,9531.99,1,1,769,3,2,1,1,1,2,2,1,1,1
ACC0024487,BRW0003666,AUTO,693408.08,641652.89,45,HIGH,ACTIVE,1,105850.68,1,4,1886,3,2,4,4,4,0,0,1,1,0
ACC0024488,BRW0009212,BNPL,252450.85,50068.29,0,LOW,PAID,0,0.0,0,6,2291,4,0,6,4,6,1,1,1,1,1
ACC0024489,BRW0008632,PERSONAL,297224.98,591384.29,15,NPA,ACTIVE,0,0.0,0,0,0,4,2,0,0,0,1,1,0,1,1
ACC0024490,BRW0009735,CREDIT_CARD,731455.9,5553.65,0,MEDIUM,CLOSED,0,0.0,0,4,1963,4,2,4,4,3,1,1,1,1,1
ACC0024491,BRW0001193,BNPL,728646.53,406358.64,45,LOW,PAID,0,0.0,0,2,950,4,0,2,2,2,2,2,1,1,1
ACC0024492,BRW0009204,AUTO,469383.72,639859.39,180,HIGH,PAID,1,90970.99,1,4,1529,1,0,4,3,4,3,3,1,1,1
ACC0024493,BRW0008882,BNPL,653678.6,657633.51,45,NPA,ACTIVE,1,109802.65,0,1,379,3,1,1,1,1,1,1,1,1,1
ACC0024494,BRW0009730,AUTO,462582.74,257086.0,30,NPA,CLOSED,1,125780.9,1,6,3056,5,0,6,5,6,0,0,1,1,0
ACC0024495,BRW0005404,AUTO,282921.79,622293.17,90,NPA,ACTIVE,3,377364.35000000003,1,2,895,4,0,2,2,2,3,3,1,1,1
ACC0024496,BRW0009923,CREDIT_CARD,138279.02,279880.83,15,HIGH,WRITEOFF,2,89937.68,1,3,866,6,2,3,2,3,2,2,1,1,1
ACC0024497,BRW0009349,BNPL,479532.65,550050.46,0,LOW,PAID,0,0.0,0,3,1527,6,2,3,3,3,0,0,1,1,0
ACC0024498,BRW0002821,CREDIT_CARD,566160.46,28470.0,1,MEDIUM,ACTIVE,1,115360.36,1,2,437,5,1,2,2,2,3,3,1,1,1
ACC0024499,BRW0010606,AUTO,17341.05,451049.55,0,LOW,PAID,1,15482.13,1,3,768,2,0,3,3,3,2,2,1,1,1
ACC0024500,BRW0003786,CREDIT_CARD,458683.55,470000.87,60,LOW,PAID,1,19216.65,1,2,74,5,1,2,2,2,0,0,1,1,0
ACC0024501,BRW0007927,CREDIT_CARD,730878.95,657530.26,0,NPA,WRITEOFF,1,73478.56,1,5,1919,4,4,5,4,5,2,2,1,1,1
ACC0024502,BRW0007019,BNPL,275677.35,166242.08,15,NPA,PAID,1,95741.87,1,2,1259,4,1,2,1,2,2,2,1,1,1
ACC0024503,BRW0001540,PERSONAL,211750.16,358684.61,15,HIGH,WRITEOFF,1,103795.05,1,7,4242,4,1,7,5,6,0,0,1,1,0
ACC0024504,BRW0005507,PERSONAL,518246.6,198982.4,90,LOW,CLOSED,0,0.0,0,4,1892,1,2,4,2,4,2,2,1,1,1
ACC0024505,BRW0007408,PERSONAL,207532.21,222741.56,75,LOW,ACTIVE,2,36754.34,1,5,2873,2,1,5,4,5,1,1,1,1,1
ACC0024506,BRW0008724,PERSONAL,349188.55,694669.46,120,NPA,WRITEOFF,3,168005.39,1,3,1572,2,0,3,3,3,1,1,1,1,1
ACC0024507,BRW0005887,CONSUMER,319809.52,104541.76,45,LOW,ACTIVE,0,0.0,0,2,1172,2,2,2,2,2,3,3,1,1,1
ACC0024508,BRW0011275,CREDIT_CARD,33502.11,139681.01,1,HIGH,ACTIVE,0,0.0,0,4,2234,7,0,4,3,4,0,0,1,1,0
ACC0024509,BRW0005189,BNPL,72530.82,514407.51,75,MEDIUM,CLOSED,0,0.0,0,4,2283,1,1,4,4,4,2,2,1,1,1
ACC0024510,BRW0001844,AUTO,414946.79,521580.24,30,NPA,PAID,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACC0024511,BRW0007433,CONSUMER,202433.38,324346.16,120,MEDIUM,ACTIVE,0,0.0,0,2,1308,3,1,2,2,2,1,1,1,1,1
ACC0024512,BRW0003057,BNPL,397515.51,639321.22,5,NPA,PAID,0,0.0,0,1,112,4,1,1,1,1,4,4,1,1,1
ACC0024513,BRW0008442,CONSUMER,569671.38,456583.64,45,HIGH,WRITEOFF,1,51319.19,1,3,1502,4,0,3,3,3,3,3,1,1,1
ACC0024514,BRW0010569,AUTO,422831.13,47287.82,120,LOW,ACTIVE,0,0.0,0,4,1832,5,0,4,4,4,2,2,1,1,1
ACC0024515,BRW0003692,BNPL,518057.65,58359.16,75,NPA,CLOSED,2,179007.06,1,1,749,4,2,1,1,1,1,1,1,1,1
ACC0024516,BRW0004329,PERSONAL,655558.99,320337.65,75,NPA,WRITEOFF,3,232262.25,1,5,2486,4,1,5,4,5,1,1,1,1,1
ACC0024517,BRW0006537,CONSUMER,175786.27,691877.39,120,HIGH,CLOSED,2,167677.83000000002,1,5,1871,4,0,5,4,4,1,1,1,1,1
ACC0024518,BRW0010470,CREDIT_CARD,689113.86,116912.82,30,HIGH,ACTIVE,1,34636.96,1,7,3631,5,2,6,5,7,1,1,1,1,1
ACC0024519,BRW0000423,AUTO,609173.48,284272.46,75,NPA,CLOSED,1,93159.59,1,4,1888,7,1,4,4,4,2,2,1,1,1
ACC0024520,BRW0000967,AUTO,758731.45,621713.65,75,NPA,PAID,3,389103.01,1,1,548,3,2,1,1,1,1,1,1,1,1
ACC0024521,BRW0011382,PERSONAL,790972.91,180078.1,15,NPA,PAID,0,0.0,0,5,3673,2,0,5,5,4,1,1,1,1,1
ACC0024522,BRW0009679,BNPL,471376.06,402051.53,45,NPA,ACTIVE,1,11168.7,1,1,889,3,0,1,1,1,0,0,1,1,0
ACC0024523,BRW0005266,CREDIT_CARD,679475.07,349327.76,0,NPA,WRITEOFF,0,0.0,0,5,1263,1,1,5,5,5,3,3,1,1,1
ACC0024524,BRW0011242,PERSONAL,642671.64,605032.51,15,LOW,WRITEOFF,3,349266.4,1,1,172,6,1,1,1,1,4,4,1,1,1
ACC0024525,BRW0003708,PERSONAL,745878.9,443830.05,60,NPA,CLOSED,0,0.0,0,4,1400,5,0,4,4,4,3,3,1,1,1
ACC0024526,BRW0006824,AUTO,475851.17,488365.37,30,HIGH,ACTIVE,0,0.0,0,3,1183,5,1,3,3,3,2,2,1,1,1
ACC0024527,BRW0000415,CREDIT_CARD,253712.38,333494.09,1,LOW,PAID,3,120280.10999999999,1,5,2735,7,0,5,5,5,0,0,1,1,0
ACC0024528,BRW0009540,PERSONAL,735127.52,260923.71,60,LOW,WRITEOFF,2,143548.73,1,1,304,4,1,1,1,1,1,1,1,1,1
ACC0024529,BRW0005941,BNPL,207157.05,437522.23,5,MEDIUM,ACTIVE,0,0.0,0,5,2193,3,0,5,5,5,1,1,1,1,1
ACC0024530,BRW0006966,CONSUMER,212774.31,214964.37,15,LOW,CLOSED,2,52689.67,1,2,715,4,2,2,2,2,1,1,1,1,1
ACC0024531,BRW0001189,PERSONAL,190332.03,697320.98,15,LOW,ACTIVE,1,67257.11,0,0,0,1,1,0,0,0,2,2,0,1,1
ACC0024532,BRW0007574,PERSONAL,182128.01,168139.74,45,NPA,ACTIVE,0,0.0,0,6,2609,4,1,6,5,6,1,1,1,1,1
ACC0024533,BRW0010789,PERSONAL,366380.09,368401.85,45,LOW,CLOSED,2,120323.01000000001,1,3,1299,4,2,3,3,3,2,2,1,1,1
ACC0024534,BRW0008557,CREDIT_CARD,694603.88,19293.93,5,MEDIUM,PAID,0,0.0,0,0,0,6,0,0,0,0,1,1,0,1,1
ACC0024535,BRW0008573,AUTO,56577.51,499886.64,0,MEDIUM,CLOSED,0,0.0,0,2,721,3,0,2,2,2,2,2,1,1,1
ACC0024536,BRW0003684,CREDIT_CARD,629608.78,76694.4,60,LOW,ACTIVE,1,90039.97,0,3,1674,2,3,3,2,3,5,5,1,1,1
ACC0024537,BRW0005402,AUTO,714681.66,297173.41,60,NPA,WRITEOFF,0,0.0,0,5,1623,6,0,5,3,5,2,2,1,1,1
ACC0024538,BRW0008077,BNPL,485457.68,470977.96,1,HIGH,WRITEOFF,1,113828.34,0,3,1449,5,2,3,3,3,3,3,1,1,1
ACC0024539,BRW0009903,CREDIT_CARD,703832.63,456424.69,60,NPA,ACTIVE,0,0.0,0,7,2897,5,1,7,4,7,2,2,1,1,1
ACC0024540,BRW0011493,BNPL,600313.7,540646.82,90,MEDIUM,CLOSED,5,415239.37000000005,1,3,1098,3,0,3,3,3,3,3,1,1,1
ACC0024541,BRW0008245,CREDIT_CARD,440596.94,495012.17,180,HIGH,PAID,1,145607.3,1,7,3387,5,0,6,6,6,1,1,1,1,1
ACC0024542,BRW0011093,BNPL,461739.06,531342.01,75,HIGH,WRITEOFF,0,0.0,0,1,245,5,1,1,1,1,1,1,1,1,1
ACC0024543,BRW0004997,AUTO,49243.99,677819.12,60,LOW,PAID,2,188066.37,0,5,2471,2,0,4,4,5,0,0,1,1,0
ACC0024544,BRW0001377,CREDIT_CARD,83105.18,164474.73,1,HIGH,WRITEOFF,1,4619.46,1,5,1269,4,1,5,5,5,3,3,1,1,1
ACC0024545,BRW0002070,AUTO,214943.21,280806.55,1,MEDIUM,PAID,0,0.0,0,4,1589,2,1,4,2,4,2,2,1,1,1
ACC0024546,BRW0001862,CONSUMER,148036.1,352699.13,45,MEDIUM,CLOSED,1,2950.66,0,2,930,6,0,2,2,2,0,0,1,1,0
ACC0024547,BRW0000262,AUTO,129794.2,677088.42,120,LOW,PAID,0,0.0,0,2,939,6,1,2,2,2,1,1,1,1,1
ACC0024548,BRW0009875,CONSUMER,242668.59,107341.07,5,MEDIUM,CLOSED,1,25141.78,0,3,1180,5,4,3,3,2,1,1,1,1,1
ACC0024549,BRW0011716,PERSONAL,336486.73,142311.96,30,MEDIUM,WRITEOFF,2,218246.28,1,5,2802,4,0,5,5,5,1,1,1,1,1
ACC0024550,BRW0005345,AUTO,78930.81,92520.89,45,NPA,ACTIVE,1,28105.96,1,3,934,2,1,3,3,3,8,8,1,1,1
ACC0024551,BRW0002546,CREDIT_CARD,173876.98,156686.29,30,NPA,ACTIVE,1,88118.41,0,3,1138,3,0,3,3,2,0,0,1,1,0
ACC0024552,BRW0001341,CREDIT_CARD,348784.19,157646.35,60,NPA,ACTIVE,1,66518.74,1,1,355,4,3,1,1,1,1,1,1,1,1
ACC0024553,BRW0004830,AUTO,84768.66,103213.86,1,HIGH,ACTIVE,0,0.0,0,6,3101,5,1,5,5,6,0,0,1,1,0
ACC0024554,BRW0010116,PERSONAL,288934.91,60721.63,60,MEDIUM,ACTIVE,0,0.0,0,6,1762,7,3,6,5,6,0,0,1,1,0
ACC0024555,BRW0011885,AUTO,54863.58,585899.88,45,NPA,WRITEOFF,1,446.03,1,4,916,3,1,4,4,4,1,1,1,1,1
ACC0024556,BRW0001561,CONSUMER,44170.44,444184.71,15,LOW,CLOSED,1,126199.83,1,4,2407,4,1,4,4,4,0,0,1,1,0
ACC0024557,BRW0007628,CONSUMER,277665.3,286241.14,30,MEDIUM,ACTIVE,0,0.0,0,2,949,3,3,2,2,2,4,4,1,1,1
ACC0024558,BRW0008109,PERSONAL,288500.59,29391.54,1,LOW,WRITEOFF,0,0.0,0,5,3204,5,0,5,5,4,2,2,1,1,1
ACC0024559,BRW0011275,PERSONAL,94456.81,271715.75,30,NPA,CLOSED,1,17374.63,1,2,803,3,2,2,2,2,0,0,1,1,0
ACC0024560,BRW0009345,PERSONAL,727917.02,432250.51,5,LOW,ACTIVE,0,0.0,0,3,1664,3,0,3,3,3,2,2,1,1,1
ACC0024561,BRW0008842,PERSONAL,678290.15,33107.53,75,MEDIUM,WRITEOFF,2,123278.62999999999,1,3,1850,3,4,3,3,3,3,3,1,1,1
ACC0024562,BRW0006859,CONSUMER,82914.71,177519.48,75,HIGH,ACTIVE,1,54970.47,1,2,992,8,1,2,2,2,4,4,1,1,1
ACC0024563,BRW0002666,CONSUMER,532693.67,447613.79,180,MEDIUM,ACTIVE,4,352553.41,1,3,1605,3,1,3,2,3,4,4,1,1,1
ACC0024564,BRW0000754,CREDIT_CARD,33520.02,630894.87,180,HIGH,CLOSED,0,0.0,0,3,1892,4,1,3,3,3,0,0,1,1,0
ACC0024565,BRW0011562,CONSUMER,188865.79,254825.0,45,LOW,PAID,1,130874.14,1,7,4822,5,2,7,7,6,1,1,1,1,1
ACC0024566,BRW0008119,BNPL,692599.82,526370.35,60,MEDIUM,CLOSED,0,0.0,0,2,2555,4,3,2,2,2,2,2,1,1,1
ACC0024567,BRW0000327,AUTO,736676.43,130295.55,5,MEDIUM,ACTIVE,1,79900.47,0,1,91,3,1,1,1,1,3,3,1,1,1
ACC0024568,BRW0010846,CONSUMER,331571.94,378962.89,15,MEDIUM,PAID,0,0.0,0,2,812,3,1,2,2,2,4,3,1,1,1
ACC0024569,BRW0000981,PERSONAL,201188.86,603658.66,90,LOW,PAID,0,0.0,0,3,1455,5,1,3,3,3,1,1,1,1,1
ACC0024570,BRW0008230,AUTO,312368.85,18763.91,30,LOW,CLOSED,0,0.0,0,1,512,7,0,1,1,1,1,1,1,1,1
ACC0024571,BRW0003610,BNPL,548072.42,177965.89,30,LOW,CLOSED,1,37655.53,0,2,347,5,1,2,2,2,1,1,1,1,1
ACC0024572,BRW0003072,CREDIT_CARD,176824.37,633257.35,1,LOW,ACTIVE,0,0.0,0,2,466,1,5,2,2,2,3,3,1,1,1
ACC0024573,BRW0007475,CREDIT_CARD,98006.79,496092.63,5,MEDIUM,PAID,2,65686.6,1,3,1952,7,1,3,3,3,1,1,1,1,1
ACC0024574,BRW0000264,PERSONAL,31877.3,598494.3,180,LOW,PAID,1,2610.71,0,2,148,3,4,2,2,2,1,1,1,1,1
ACC0024575,BRW0001999,CONSUMER,94582.44,270714.2,120,HIGH,ACTIVE,0,0.0,0,4,1173,5,2,4,3,4,1,1,1,1,1
ACC0024576,BRW0011466,PERSONAL,177423.12,480820.58,180,LOW,CLOSED,1,18387.7,1,2,445,4,0,2,2,2,5,5,1,1,1
ACC0024577,BRW0001608,CONSUMER,670318.35,302095.69,15,LOW,CLOSED,0,0.0,0,0,0,2,0,0,0,0,1,1,0,1,1
ACC0024578,BRW0009857,PERSONAL,370622.65,418436.25,30,HIGH,ACTIVE,0,0.0,0,5,2528,4,1,5,5,5,2,2,1,1,1
ACC0024579,BRW0002776,BNPL,214698.47,194350.73,90,NPA,WRITEOFF,2,173596.15000000002,1,4,2359,4,2,4,4,4,2,2,1,1,1
ACC0024580,BRW0000211,AUTO,660407.12,491450.47,45,LOW,PAID,1,139868.99,1,4,1376,6,1,4,4,3,0,0,1,1,0
ACC0024581,BRW0006802,CREDIT_CARD,182079.95,46318.45,45,LOW,CLOSED,1,55829.1,0,8,4458,2,2,8,7,8,0,0,1,1,0
ACC0024582,BRW0005822,AUTO,100509.81,684650.74,60,HIGH,CLOSED,1,3128.44,1,6,1824,4,1,6,6,6,1,1,1,1,1
ACC0024583,BRW0000063,CREDIT_CARD,604367.84,256057.6,75,HIGH,WRITEOFF,1,46659.37,0,3,1596,4,0,3,3,3,1,1,1,1,1
ACC0024584,BRW0006444,PERSONAL,537326.46,238659.67,45,MEDIUM,WRITEOFF,0,0.0,0,2,906,4,5,2,2,2,1,1,1,1,1
ACC0024585,BRW0008191,CONSUMER,201529.85,675029.64,90,LOW,PAID,1,148429.51,1,4,2051,2,2,4,3,3,2,2,1,1,1
ACC0024586,BRW0003123,CONSUMER,785648.65,23910.46,180,HIGH,CLOSED,2,129900.92,1,2,1206,9,1,2,2,2,1,1,1,1,1
ACC0024587,BRW0011736,PERSONAL,536149.57,655305.75,60,HIGH,PAID,2,192885.11,0,9,3057,3,1,8,6,7,1,1,1,1,1
ACC0024588,BRW0002512,CREDIT_CARD,629916.95,339788.95,120,LOW,CLOSED,1,61739.36,1,3,1098,3,3,3,3,3,2,2,1,1,1
ACC0024589,BRW0000096,AUTO,730229.28,236240.51,30,NPA,CLOSED,0,0.0,0,4,1587,3,0,3,3,4,2,2,1,1,1
ACC0024590,BRW0003440,CONSUMER,706525.88,618271.49,45,NPA,WRITEOFF,0,0.0,0,2,583,4,1,2,1,2,0,0,1,1,0
ACC0024591,BRW0007621,BNPL,114966.76,464603.21,90,HIGH,PAID,0,0.0,0,7,1946,2,2,7,6,7,1,1,1,1,1
ACC0024592,BRW0000426,BNPL,482345.16,435976.07,1,MEDIUM,WRITEOFF,1,98115.61,0,5,2437,6,1,5,3,5,2,2,1,1,1
ACC0024593,BRW0009938,AUTO,288718.09,186042.08,0,NPA,CLOSED,2,196016.71,1,4,1806,0,2,4,4,4,1,1,1,0,1
ACC0024594,BRW0000867,BNPL,664692.99,261586.12,0,NPA,ACTIVE,0,0.0,0,5,3568,3,1,5,4,5,0,0,1,1,0
ACC0024595,BRW0003095,AUTO,40427.79,439664.04,90,MEDIUM,PAID,0,0.0,0,4,1669,3,2,4,4,4,0,0,1,1,0
ACC0024596,BRW0006809,CONSUMER,20213.66,382198.61,15,NPA,WRITEOFF,0,0.0,0,6,1920,6,0,6,6,6,0,0,1,1,0
ACC0024597,BRW0011495,BNPL,755544.22,352638.39,120,HIGH,CLOSED,0,0.0,0,4,1622,2,1,4,3,4,3,3,1,1,1
ACC0024598,BRW0009696,PERSONAL,172567.86,333527.12,60,HIGH,ACTIVE,1,133398.42,1,4,1687,8,1,3,4,4,4,4,1,1,1
ACC0024599,BRW0005370,CONSUMER,398266.85,29104.45,5,LOW,WRITEOFF,0,0.0,0,5,3066,5,0,5,5,5,1,1,1,1,1
ACC0024600,BRW0006447,BNPL,521468.33,181886.71,30,HIGH,PAID,1,79623.21,0,1,255,4,2,1,1,1,0,0,1,1,0
ACC0024601,BRW0008733,BNPL,325929.39,582098.86,30,NPA,WRITEOFF,1,61546.31,1,2,1344,3,2,2,2,2,1,1,1,1,1
ACC0024602,BRW0008753,PERSONAL,459256.54,116650.07,120,MEDIUM,PAID,1,140292.51,1,3,1073,4,3,2,2,3,0,0,1,1,0
ACC0024603,BRW0008448,PERSONAL,784681.52,361123.86,15,HIGH,PAID,0,0.0,0,3,1459,1,2,3,3,3,0,0,1,1,0
ACC0024604,BRW0004948,AUTO,201180.33,688858.44,60,LOW,CLOSED,0,0.0,0,2,1162,0,1,2,2,2,3,3,1,0,1
ACC0024605,BRW0008216,AUTO,412203.62,261395.7,45,MEDIUM,PAID,0,0.0,0,3,868,0,2,3,3,3,2,2,1,0,1
ACC0024606,BRW0002239,AUTO,223301.69,591530.94,30,MEDIUM,ACTIVE,2,179923.76,1,1,114,4,1,1,1,1,1,1,1,1,1
